frame,numero_pers,joint,x,y,tracking,est_joueur
15,2,17,0,0,2,0
15,2,18,0,0,2,0
15,2,19,0,0,2,0
15,2,20,0,0,2,0
15,2,21,0,0,2,0
15,2,22,0,0,2,0
15,2,23,0,0,2,0
15,2,24,0,0,2,0
16,0,0,1354.33,106.511,0,1
16,0,1,1366.14,156.569,0,1
16,0,2,1345.55,150.71,0,1
16,0,3,1283.7,130.062,0,1
16,0,4,1224.88,121.123,0,1
16,0,5,1386.82,171.224,0,1
16,0,6,1442.66,194.776,0,1
16,0,7,1492.66,221.211,0,1
16,0,8,1357.42,277.135,0,1
16,0,9,1348.45,277.154,0,1
16,0,10,1286.74,341.937,0,1
16,0,11,1310.26,433.181,0,1
16,0,12,1375.12,274.31,0,1
16,0,13,1422.13,362.585,0,1
16,0,14,1466.27,453.705,0,1
16,0,15,0,0,0,1
16,0,16,1360.29,106.389,0,1
16,0,17,0,0,0,1
16,0,18,1377.92,124.17,0,1
16,0,19,1424.95,462.706,0,1
16,0,20,1442.6,471.406,0,1
16,0,21,1472.24,459.52,0,1
16,0,22,1274.94,453.75,0,1
16,0,23,1277.91,444.884,0,1
16,0,24,1324.99,436.272,0,1
16,3,0,0,0,3,0
16,3,1,0,0,3,0
16,3,2,0,0,3,0
16,3,3,0,0,3,0
16,3,4,0,0,3,0
16,3,5,0,0,3,0
16,3,6,0,0,3,0
16,3,7,0,0,3,0
16,3,8,7.78477,35.7401,3,0
16,3,9,7.82245,35.7335,3,0
16,3,10,7.80452,103.575,3,0
16,3,11,7.7983,168.202,3,0
16,3,12,29.9855,32.987,3,0
16,3,13,29.967,103.627,3,0
16,3,14,32.8644,173.995,3,0
16,3,15,0,0,3,0
16,3,16,0,0,3,0
16,3,17,0,0,3,0
16,3,18,0,0,3,0
16,3,19,35.9175,185.95,3,0
16,3,20,47.6133,180.02,3,0
16,3,21,29.9115,177.068,3,0
16,3,22,7.7586,177.173,3,0
16,3,23,7.80151,174.237,3,0
16,3,24,7.79679,171.243,3,0
17,0,0,1354.29,106.599,0,1
17,0,1,1366.21,159.386,0,1
17,0,2,1345.57,153.5,0,1
17,0,3,1283.74,130.118,0,1
17,0,4,1224.93,121.163,0,1
17,0,5,1389.76,171.179,0,1
17,0,6,1445.56,194.802,0,1
17,0,7,1495.64,221.302,0,1
17,0,8,1360.31,274.3,0,1
17,0,9,1351.3,274.334,0,1
17,0,10,1286.82,341.95,0,1
17,0,11,1310.3,433.2,0,1
17,0,12,1377.88,274.253,0,1
17,0,13,1422.15,362.559,0,1
17,0,14,1469.04,453.682,0,1
17,0,15,0,0,0,1
17,0,16,1360.24,106.43,0,1
17,0,17,0,0,0,1
17,0,18,1377.91,124.154,0,1
17,0,19,1425.02,462.692,0,1
17,0,20,1442.69,471.402,0,1
17,0,21,1475.04,459.51,0,1
17,0,22,1274.9,453.744,0,1
17,0,23,1277.89,442.065,0,1
17,0,24,1325.02,438.987,0,1
17,3,0,0,0,3,0
17,3,1,0,0,3,0
17,3,2,0,0,3,0
17,3,3,0,0,3,0
17,3,4,0,0,3,0
17,3,5,0,0,3,0
17,3,6,0,0,3,0
17,3,7,0,0,3,0
17,3,8,7.7813,32.98,3,0
17,3,9,7.81809,32.9517,3,0
17,3,10,7.80295,103.502,3,0
17,3,11,7.79748,168.216,3,0
17,3,12,32.7148,32.8852,3,0
17,3,13,32.6834,103.529,3,0
17,3,14,32.9281,171.212,3,0
17,3,15,0,0,3,0
17,3,16,0,0,3,0
17,3,17,0,0,3,0
17,3,18,0,0,3,0
17,3,19,36.0092,185.926,3,0
17,3,20,50.548,180.006,3,0
17,3,21,29.9527,177.011,3,0
17,3,22,7.76212,177.211,3,0
17,3,23,7.80252,177.074,3,0
17,3,24,7.78987,174.04,3,0
17,4,0,506.85,7.82457,4,0
17,4,1,503.716,7.80236,4,0
17,4,2,503.847,7.79247,4,0
17,4,3,0,0,4,0
17,4,4,0,0,4,0
17,4,5,0,0,4,0
17,4,6,0,0,4,0
17,4,7,0,0,4,0
17,4,8,500.807,7.80106,4,0
17,4,9,500.787,7.80558,4,0
17,4,10,503.812,56.5169,4,0
17,4,11,506.875,97.6383,4,0
17,4,12,506.759,7.79901,4,0
17,4,13,503.824,59.3362,4,0
17,4,14,509.711,100.488,4,0
17,4,15,0,0,4,0
17,4,16,509.641,7.83895,4,0
17,4,17,0,0,4,0
17,4,18,0,0,4,0
17,4,19,503.666,103.414,4,0
17,4,20,500.862,103.485,4,0
17,4,21,515.517,103.524,4,0
17,4,22,483.173,91.7383,4,0
17,4,23,486.131,94.6732,4,0
17,4,24,509.76,103.429,4,0
17,2,0,0,0,2,0
17,2,1,0,0,2,0
17,2,2,0,0,2,0
17,2,3,0,0,2,0
17,2,4,0,0,2,0
17,2,5,492.064,7.80714,2,0
17,2,6,459.584,47.5327,2,0
17,2,7,436.021,32.8451,2,0
17,2,8,0,0,2,0
17,2,9,0,0,2,0
17,2,10,0,0,2,0
17,2,11,0,0,2,0
17,2,12,0,0,2,0
17,2,13,0,0,2,0
17,2,14,0,0,2,0
17,2,15,0,0,2,0
17,2,16,0,0,2,0
17,2,17,0,0,2,0
17,2,18,0,0,2,0
17,2,19,0,0,2,0
17,2,20,0,0,2,0
17,2,21,0,0,2,0
17,2,22,0,0,2,0
17,2,23,0,0,2,0
17,2,24,0,0,2,0
18,0,0,1354.32,106.615,0,1
18,0,1,1366.21,156.563,0,1
18,0,2,1345.49,153.433,0,1
18,0,3,1283.74,130.112,0,1
18,0,4,1227.85,121.207,0,1
18,0,5,1392.65,171.155,0,1
18,0,6,1445.54,194.698,0,1
18,0,7,1495.58,221.184,0,1
18,0,8,1360.35,274.313,0,1
18,0,9,1348.57,277.149,0,1
18,0,10,1289.63,341.907,0,1
18,0,11,1310.33,433.214,0,1
18,0,12,1377.95,274.256,0,1
18,0,13,1422.16,362.53,0,1
18,0,14,1469.06,453.651,0,1
18,0,15,0,0,0,1
18,0,16,1360.3,106.47,0,1
18,0,17,0,0,0,1
18,0,18,1377.94,126.913,0,1
18,0,19,1425.05,465.49,0,1
18,0,20,1442.73,471.415,0,1
18,0,21,1475.06,456.825,0,1
18,0,22,1274.96,453.766,0,1
18,0,23,1280.68,444.906,0,1
18,0,24,1327.77,438.988,0,1
18,3,0,0,0,3,0
18,3,1,0,0,3,0
18,3,2,0,0,3,0
18,3,3,0,0,3,0
18,3,4,0,0,3,0
18,3,5,0,0,3,0
18,3,6,0,0,3,0
18,3,7,0,0,3,0
18,3,8,7.77896,32.9709,3,0
18,3,9,7.81552,32.9399,3,0
18,3,10,7.80287,103.522,3,0
18,3,11,7.79824,165.368,3,0
18,3,12,32.7524,32.8792,3,0
18,3,13,32.7015,103.558,3,0
18,3,14,32.9413,171.21,3,0
18,3,15,0,0,3,0
18,3,16,0,0,3,0
18,3,17,0,0,3,0
18,3,18,0,0,3,0
18,3,19,35.9837,185.943,3,0
18,3,20,50.542,180.027,3,0
18,3,21,29.9772,177.011,3,0
18,3,22,7.76212,177.201,3,0
18,3,23,7.80297,177.058,3,0
18,3,24,7.79103,171.237,3,0
18,4,0,0,0,4,0
18,4,1,500.763,7.80804,4,0
18,4,2,503.767,7.81308,4,0
18,4,3,0,0,4,0
18,4,4,0,0,4,0
18,4,5,0,0,4,0
18,4,6,0,0,4,0
18,4,7,0,0,4,0
18,4,8,503.856,7.77611,4,0
18,4,9,503.834,7.78122,4,0
18,4,10,503.806,56.4379,4,0
18,4,11,506.859,94.705,4,0
18,4,12,509.676,6.35258,4,0
18,4,13,503.814,59.2567,4,0
18,4,14,509.777,100.512,4,0
18,4,15,0,0,4,0
18,4,16,0,0,4,0
18,4,17,0,0,4,0
18,4,18,0,0,4,0
18,4,19,500.755,103.384,4,0
18,4,20,500.818,103.609,4,0
18,4,21,518.471,103.589,4,0
18,4,22,477.335,85.9,4,0
18,4,23,477.332,85.8493,4,0
18,4,24,512.67,103.356,4,0
18,2,0,0,0,2,0
18,2,1,0,0,2,0
18,2,2,0,0,2,0
18,2,3,0,0,2,0
18,2,4,0,0,2,0
18,2,5,483.125,7.81709,2,0
18,2,6,459.546,47.5508,2,0
18,2,7,436.03,35.846,2,0
18,2,8,0,0,2,0
18,2,9,0,0,2,0
18,2,10,0,0,2,0
18,2,11,0,0,2,0
18,2,12,0,0,2,0
18,2,13,0,0,2,0
18,2,14,0,0,2,0
18,2,15,0,0,2,0
18,2,16,0,0,2,0
18,2,17,0,0,2,0
18,2,18,486.202,7.84554,2,0
18,2,19,0,0,2,0
18,2,20,0,0,2,0
18,2,21,0,0,2,0
18,2,22,0,0,2,0
18,2,23,0,0,2,0
18,2,24,0,0,2,0
19,0,0,1354.35,109.344,0,1
19,0,1,1369.07,156.605,0,1
19,0,2,1345.53,153.508,0,1
19,0,3,1283.84,130.066,0,1
19,0,4,1230.69,121.209,0,1
19,0,5,1392.67,171.148,0,1
19,0,6,1445.64,194.732,0,1
19,0,7,1495.69,221.185,0,1
19,0,8,1363.21,274.312,0,1
19,0,9,1351.31,277.133,0,1
19,0,10,1289.66,341.901,0,1
19,0,11,1313.2,433.216,0,1
19,0,12,1377.99,274.261,0,1
19,0,13,1422.15,362.503,0,1
19,0,14,1469.08,453.644,0,1
19,0,15,0,0,0,1
19,0,16,1360.31,106.468,0,1
19,0,17,0,0,0,1
19,0,18,1377.95,126.91,0,1
19,0,19,1425.06,465.513,0,1
19,0,20,1442.73,471.433,0,1
19,0,21,1475.09,456.819,0,1
19,0,22,1274.98,453.775,0,1
19,0,23,1280.7,444.92,0,1
19,0,24,1327.86,439.003,0,1
19,3,0,0,0,3,0
19,3,1,0,0,3,0
19,3,2,0,0,3,0
19,3,3,0,0,3,0
19,3,4,0,0,3,0
19,3,5,0,0,3,0
19,3,6,0,0,3,0
19,3,7,0,0,3,0
19,3,8,7.78037,35.7305,3,0
19,3,9,7.81673,35.7402,3,0
19,3,10,7.80324,106.368,3,0
19,3,11,7.79755,171.144,3,0
19,3,12,32.7289,32.9355,3,0
19,3,13,32.7188,106.341,3,0
19,3,14,33.0078,174.011,3,0
19,3,15,0,0,3,0
19,3,16,0,0,3,0
19,3,17,0,0,3,0
19,3,18,0,0,3,0
19,3,19,35.9462,185.954,3,0
19,3,20,50.5124,180.077,3,0
19,3,21,32.8078,177.067,3,0
19,3,22,7.76423,180.028,3,0
19,3,23,7.80458,177.137,3,0
19,3,24,7.78347,174.107,3,0
19,4,0,503.724,7.82448,4,0
19,4,1,500.838,7.80231,4,0
19,4,2,506.772,7.79558,4,0
19,4,3,0,0,4,0
19,4,4,0,0,4,0
19,4,5,483.209,7.80578,4,0
19,4,6,459.653,41.7548,4,0
19,4,7,436.199,35.8394,4,0
19,4,8,0,0,4,0
19,4,9,0,0,4,0
19,4,10,0,0,4,0
19,4,11,0,0,4,0
19,4,12,0,0,4,0
19,4,13,0,0,4,0
19,4,14,0,0,4,0
19,4,15,0,0,4,0
19,4,16,503.773,7.84217,4,0
19,4,17,0,0,4,0
19,4,18,500.845,7.83188,4,0
19,4,19,0,0,4,0
19,4,20,0,0,4,0
19,4,21,0,0,4,0
19,4,22,0,0,4,0
19,4,23,0,0,4,0
19,4,24,0,0,4,0
19,1,0,0,0,1,0
19,1,1,904.203,421.385,1,0
19,1,2,904.053,418.424,1,0
19,1,3,0,0,1,0
19,1,4,0,0,1,0
19,1,5,904.097,418.521,1,0
19,1,6,898.125,453.77,1,0
19,1,7,0,0,1,0
19,1,8,901.068,462.694,1,0
19,1,9,898.124,465.585,1,0
19,1,10,880.579,483.128,1,0
19,1,11,880.6,506.886,1,0
19,1,12,901.08,465.537,1,0
19,1,13,880.546,483.212,1,0
19,1,14,883.34,509.753,1,0
19,1,15,0,0,1,0
19,1,16,0,0,1,0
19,1,17,0,0,1,0
19,1,18,901.144,412.525,1,0
19,1,19,880.457,518.532,1,0
19,1,20,880.4,521.43,1,0
19,1,21,883.453,521.414,1,0
19,1,22,880.428,515.551,1,0
19,1,23,877.588,521.424,1,0
19,1,24,880.593,512.673,1,0
20,0,0,1354.35,109.362,0,1
20,0,1,1369.07,156.61,0,1
20,0,2,1345.5,153.519,0,1
20,0,3,1286.7,130.015,0,1
20,0,4,1230.82,121.14,0,1
20,0,5,1392.7,171.141,0,1
20,0,6,1445.68,194.678,0,1
20,0,7,1495.73,221.127,0,1
20,0,8,1363.24,274.302,0,1
20,0,9,1351.33,277.129,0,1
20,0,10,1289.65,341.903,0,1
20,0,11,1313.2,433.23,0,1
20,0,12,1378.01,274.245,0,1
20,0,13,1422.19,362.514,0,1
20,0,14,1469.09,453.644,0,1
20,0,15,0,0,0,1
20,0,16,1360.31,106.481,0,1
20,0,17,0,0,0,1
20,0,18,1377.95,126.921,0,1
20,0,19,1425.07,465.512,0,1
20,0,20,1442.73,471.448,0,1
20,0,21,1475.1,456.821,0,1
20,0,22,1277.78,453.768,0,1
20,0,23,1280.72,444.925,0,1
20,0,24,1327.84,439.02,0,1
20,3,0,0,0,3,0
20,3,1,0,0,3,0
20,3,2,0,0,3,0
20,3,3,0,0,3,0
20,3,4,0,0,3,0
20,3,5,0,0,3,0
20,3,6,0,0,3,0
20,3,7,0,0,3,0
20,3,8,7.78057,35.7774,3,0
20,3,9,7.8158,35.7925,3,0
20,3,10,7.80306,106.414,3,0
20,3,11,7.79711,171.197,3,0
20,3,12,32.7154,32.9797,3,0
20,3,13,32.7105,106.387,3,0
20,3,14,33.0294,174.06,3,0
20,3,15,0,0,3,0
20,3,16,0,0,3,0
20,3,17,0,0,3,0
20,3,18,0,0,3,0
20,3,19,35.9488,188.818,3,0
20,3,20,50.5108,180.133,3,0
20,3,21,32.8312,177.105,3,0
20,3,22,7.76423,180.069,3,0
20,3,23,7.80481,177.174,3,0
20,3,24,7.78202,174.134,3,0
20,4,0,503.77,7.82084,4,0
20,4,1,500.879,7.80252,4,0
20,4,2,509.698,7.79299,4,0
20,4,3,0,0,4,0
20,4,4,0,0,4,0
20,4,5,483.197,7.80496,4,0
20,4,6,459.612,44.695,4,0
20,4,7,436.053,35.8304,4,0
20,4,8,0,0,4,0
20,4,9,0,0,4,0
20,4,10,0,0,4,0
20,4,11,0,0,4,0
20,4,12,0,0,4,0
20,4,13,0,0,4,0
20,4,14,0,0,4,0
20,4,15,0,0,4,0
20,4,16,503.852,7.84169,4,0
20,4,17,0,0,4,0
20,4,18,509.66,7.82767,4,0
20,4,19,0,0,4,0
20,4,20,0,0,4,0
20,4,21,0,0,4,0
20,4,22,0,0,4,0
20,4,23,0,0,4,0
20,4,24,0,0,4,0
20,1,0,889.376,412.531,1,0
20,1,1,904.081,424.316,1,0
20,1,2,903.959,418.47,1,0
20,1,3,0,0,1,0
20,1,4,0,0,1,0
20,1,5,904.12,421.44,1,0
20,1,6,901.042,450.782,1,0
20,1,7,892.318,459.635,1,0
20,1,8,901.097,462.697,1,0
20,1,9,898.2,462.675,1,0
20,1,10,877.598,483.08,1,0
20,1,11,880.527,506.883,1,0
20,1,12,903.921,465.518,1,0
20,1,13,877.571,483.109,1,0
20,1,14,880.636,509.792,1,0
20,1,15,895.205,409.623,1,0
20,1,16,889.379,409.668,1,0
20,1,17,0,0,1,0
20,1,18,901.178,409.697,1,0
20,1,19,871.666,518.49,1,0
20,1,20,871.658,524.284,1,0
20,1,21,883.466,521.384,1,0
20,1,22,865.832,512.616,1,0
20,1,23,865.787,515.59,1,0
20,1,24,883.38,515.545,1,0
21,0,0,1354.38,106.592,0,1
21,0,1,1369.1,159.383,0,1
21,0,2,1345.51,153.533,0,1
21,0,3,1286.66,129.954,0,1
21,0,4,1230.79,121.11,0,1
21,0,5,1395.52,171.147,0,1
21,0,6,1445.73,194.645,0,1
21,0,7,1495.7,221.123,0,1
21,0,8,1363.23,274.25,0,1
21,0,9,1351.34,274.308,0,1
21,0,10,1289.71,341.912,0,1
21,0,11,1313.23,433.226,0,1
21,0,12,1377.99,274.186,0,1
21,0,13,1422.22,362.534,0,1
21,0,14,1469.1,453.641,0,1
21,0,15,0,0,0,1
21,0,16,1363.18,106.447,0,1
21,0,17,0,0,0,1
21,0,18,1377.96,126.913,0,1
21,0,19,1425.06,462.711,0,1
21,0,20,1442.72,471.425,0,1
21,0,21,1475.1,456.816,0,1
21,0,22,1277.86,453.773,0,1
21,0,23,1280.78,444.933,0,1
21,0,24,1327.86,439.034,0,1
21,3,0,0,0,3,0
21,3,1,0,0,3,0
21,3,2,0,0,3,0
21,3,3,0,0,3,0
21,3,4,0,0,3,0
21,3,5,0,0,3,0
21,3,6,0,0,3,0
21,3,7,0,0,3,0
21,3,8,7.77848,35.834,3,0
21,3,9,7.81498,35.8369,3,0
21,3,10,7.80364,106.452,3,0
21,3,11,7.79556,171.26,3,0
21,3,12,32.7454,35.7213,3,0
21,3,13,32.7663,106.406,3,0
21,3,14,33.0354,174.041,3,0
21,3,15,0,0,3,0
21,3,16,0,0,3,0
21,3,17,0,0,3,0
21,3,18,0,0,3,0
21,3,19,35.8555,185.952,3,0
21,3,20,47.6169,180.121,3,0
21,3,21,32.876,177.067,3,0
21,3,22,7.76524,180.051,3,0
21,3,23,7.80447,177.153,3,0
21,3,24,7.77708,174.161,3,0
21,4,0,503.869,7.82481,4,0
21,4,1,503.723,7.80118,4,0
21,4,2,512.606,7.79343,4,0
21,4,3,0,0,4,0
21,4,4,0,0,4,0
21,4,5,483.155,7.8025,4,0
21,4,6,459.793,38.816,4,0
21,4,7,442.007,35.9343,4,0
21,4,8,462.655,35.7911,4,0
21,4,9,462.657,32.8825,4,0
21,4,10,397.839,6.34415,4,0
21,4,11,456.692,59.4012,4,0
21,4,12,462.596,41.7104,4,0
21,4,13,394.957,6.34662,4,0
21,4,14,400.808,62.3002,4,0
21,4,15,0,0,4,0
21,4,16,0,0,4,0
21,4,17,0,0,4,0
21,4,18,0,0,4,0
21,4,19,377.274,80.0702,4,0
21,4,20,389.012,79.8947,4,0
21,4,21,0,0,4,0
21,4,22,0,0,4,0
21,4,23,0,0,4,0
21,4,24,0,0,4,0
21,1,0,0,0,1,0
21,1,1,904.165,421.363,1,0
21,1,2,903.947,415.563,1,0
21,1,3,0,0,1,0
21,1,4,0,0,1,0
21,1,5,904.11,415.605,1,0
21,1,6,0,0,1,0
21,1,7,0,0,1,0
21,1,8,901.077,462.621,1,0
21,1,9,898.184,465.544,1,0
21,1,10,880.625,483.166,1,0
21,1,11,883.363,506.842,1,0
21,1,12,901.051,465.54,1,0
21,1,13,880.567,483.242,1,0
21,1,14,883.366,509.718,1,0
21,1,15,0,0,1,0
21,1,16,0,0,1,0
21,1,17,0,0,1,0
21,1,18,0,0,1,0
21,1,19,880.414,515.561,1,0
21,1,20,877.513,518.496,1,0
21,1,21,883.504,518.522,1,0
21,1,22,880.448,509.736,1,0
21,1,23,0,0,1,0
21,1,24,883.409,512.591,1,0
22,0,0,1354.44,109.376,0,1
22,0,1,1372.06,162.328,0,1
22,0,2,1348.47,153.598,0,1
22,0,3,1289.66,130.075,0,1
22,0,4,1233.65,121.164,0,1
22,0,5,1395.59,171.241,0,1
22,0,6,1445.73,194.691,0,1
22,0,7,1495.66,221.082,0,1
22,0,8,1369.04,277.211,0,1
22,0,9,1351.46,280.079,0,1
22,0,10,1292.6,341.965,0,1
22,0,11,1316.1,435.962,0,1
22,0,12,1378.1,277.14,0,1
22,0,13,1424.97,362.59,0,1
22,0,14,1469.17,453.721,0,1
22,0,15,0,0,0,1
22,0,16,1363.28,106.483,0,1
22,0,17,0,0,0,1
22,0,18,1378.04,126.93,0,1
22,0,19,1425.17,465.567,0,1
22,0,20,1445.53,474.361,0,1
22,0,21,1477.98,459.587,0,1
22,0,22,1277.89,456.592,0,1
22,0,23,1280.81,447.907,0,1
22,0,24,1327.89,439.126,0,1
22,3,0,0,0,3,0
22,3,1,0,0,3,0
22,3,2,0,0,3,0
22,3,3,0,0,3,0
22,3,4,0,0,3,0
22,3,5,0,0,3,0
22,3,6,0,0,3,0
22,3,7,0,0,3,0
22,3,8,7.77733,35.8205,3,0
22,3,9,7.81304,35.8247,3,0
22,3,10,7.80144,106.442,3,0
22,3,11,7.79341,174.076,3,0
22,3,12,32.7656,33.0207,3,0
22,3,13,32.7621,106.402,3,0
22,3,14,35.7612,174.033,3,0
22,3,15,0,0,3,0
22,3,16,0,0,3,0
22,3,17,0,0,3,0
22,3,18,0,0,3,0
22,3,19,38.7175,185.985,3,0
22,3,20,53.3867,180.13,3,0
22,3,21,32.9011,177.064,3,0
22,3,22,7.76724,180.14,3,0
22,3,23,7.80235,180.052,3,0
22,3,24,7.77418,174.216,3,0
22,4,0,0,0,4,0
22,4,1,0,0,4,0
22,4,2,0,0,4,0
22,4,3,0,0,4,0
22,4,4,0,0,4,0
22,4,5,480.307,7.79634,4,0
22,4,6,459.82,38.8071,4,0
22,4,7,450.789,38.7614,4,0
22,4,8,0,0,4,0
22,4,9,0,0,4,0
22,4,10,0,0,4,0
22,4,11,0,0,4,0
22,4,12,0,0,4,0
22,4,13,0,0,4,0
22,4,14,0,0,4,0
22,4,15,0,0,4,0
22,4,16,0,0,4,0
22,4,17,0,0,4,0
22,4,18,0,0,4,0
22,4,19,0,0,4,0
22,4,20,0,0,4,0
22,4,21,0,0,4,0
22,4,22,0,0,4,0
22,4,23,0,0,4,0
22,4,24,0,0,4,0
22,1,0,0,0,1,0
22,1,1,904.101,436.072,1,0
22,1,2,901.065,433.147,1,0
22,1,3,0,0,1,0
22,1,4,0,0,1,0
22,1,5,904.024,444.911,1,0
22,1,6,0,0,1,0
22,1,7,0,0,1,0
22,1,8,895.25,474.351,1,0
22,1,9,892.286,477.244,1,0
22,1,10,880.583,486.094,1,0
22,1,11,880.522,512.686,1,0
22,1,12,895.284,477.227,1,0
22,1,13,880.647,486.221,1,0
22,1,14,880.6,518.469,1,0
22,1,15,0,0,1,0
22,1,16,0,0,1,0
22,1,17,0,0,1,0
22,1,18,0,0,1,0
22,1,19,880.445,521.455,1,0
22,1,20,877.582,524.308,1,0
22,1,21,883.389,527.14,1,0
22,1,22,877.563,515.53,1,0
22,1,23,877.586,521.472,1,0
22,1,24,880.548,521.401,1,0
23,0,0,1354.54,106.507,0,1
23,0,1,1372.06,159.424,0,1
23,0,2,1348.46,153.515,0,1
23,0,3,1292.57,130.097,0,1
23,0,4,1233.67,121.154,0,1
23,0,5,1395.64,171.193,0,1
23,0,6,1448.45,194.68,0,1
23,0,7,1498.61,221.078,0,1
23,0,8,1369.07,274.327,0,1
23,0,9,1351.5,277.175,0,1
23,0,10,1295.49,341.944,0,1
23,0,11,1316.16,435.98,0,1
23,0,12,1378.1,274.26,0,1
23,0,13,1425,362.574,0,1
23,0,14,1469.18,453.69,0,1
23,0,15,0,0,0,1
23,0,16,1369.07,106.347,0,1
23,0,17,0,0,0,1
23,0,18,1378.05,124.114,0,1
23,0,19,1425.16,465.523,0,1
23,0,20,1445.53,474.31,0,1
23,0,21,1475.19,459.535,0,1
23,0,22,1277.89,456.599,0,1
23,0,23,1280.79,447.898,0,1
23,0,24,1327.94,441.93,0,1
23,3,0,0,0,3,0
23,3,1,0,0,3,0
23,3,2,0,0,3,0
23,3,3,0,0,3,0
23,3,4,0,0,3,0
23,3,5,0,0,3,0
23,3,6,0,0,3,0
23,3,7,0,0,3,0
23,3,8,7.77444,35.7327,3,0
23,3,9,7.81175,35.7485,3,0
23,3,10,7.80213,106.444,3,0
23,3,11,7.79443,174.123,3,0
23,3,12,32.8155,32.9318,3,0
23,3,13,32.8326,106.36,3,0
23,3,14,35.8185,174.061,3,0
23,3,15,0,0,3,0
23,3,16,0,0,3,0
23,3,17,0,0,3,0
23,3,18,0,0,3,0
23,3,19,38.7371,188.821,3,0
23,3,20,53.4252,180.147,3,0
23,3,21,32.9383,177.084,3,0
23,3,22,7.76484,182.963,3,0
23,3,23,7.80345,180.076,3,0
23,3,24,7.77457,177.009,3,0
23,2,0,0,0,2,0
23,2,1,492.016,7.8034,2,0
23,2,2,497.888,7.8042,2,0
23,2,3,0,0,2,0
23,2,4,0,0,2,0
23,2,5,483.124,7.80215,2,0
23,2,6,459.704,50.4566,2,0
23,2,7,436.127,33.0028,2,0
23,2,8,503.72,6.34801,2,0
23,2,9,503.738,6.35754,2,0
23,2,10,494.943,9.3365,2,0
23,2,11,509.764,97.5932,2,0
23,2,12,0,0,2,0
23,2,13,0,0,2,0
23,2,14,0,0,2,0
23,2,15,0,0,2,0
23,2,16,0,0,2,0
23,2,17,0,0,2,0
23,2,18,0,0,2,0
23,2,19,0,0,2,0
23,2,20,0,0,2,0
23,2,21,0,0,2,0
23,2,22,480.295,88.7516,2,0
23,2,23,480.262,88.771,2,0
23,2,24,521.44,103.359,2,0
24,0,0,1357.28,106.451,0,1
24,0,1,1372.09,159.406,0,1
24,0,2,1348.5,153.482,0,1
24,0,3,1292.6,130.059,0,1
24,0,4,1233.7,121.112,0,1
24,0,5,1398.38,171.194,0,1
24,0,6,1448.51,194.709,0,1
24,0,7,1501.59,221.13,0,1
24,0,8,1369.13,274.332,0,1
24,0,9,1351.56,277.196,0,1
24,0,10,1295.52,341.966,0,1
24,0,11,1319.11,433.281,0,1
24,0,12,1378.11,274.261,0,1
24,0,13,1425.02,362.579,0,1
24,0,14,1469.2,453.709,0,1
24,0,15,0,0,0,1
24,0,16,1369.09,103.638,0,1
24,0,17,0,0,0,1
24,0,18,1378.05,124.085,0,1
24,0,19,1425.17,465.539,0,1
24,0,20,1445.54,474.33,0,1
24,0,21,1478.02,459.554,0,1
24,0,22,1280.74,456.574,0,1
24,0,23,1280.89,447.844,0,1
24,0,24,1328.03,439.113,0,1
24,3,0,0,0,3,0
24,3,1,0,0,3,0
24,3,2,0,0,3,0
24,3,3,0,0,3,0
24,3,4,0,0,3,0
24,3,5,0,0,3,0
24,3,6,0,0,3,0
24,3,7,0,0,3,0
24,3,8,7.77333,35.7716,3,0
24,3,9,7.81128,35.7855,3,0
24,3,10,7.80149,106.418,3,0
24,3,11,7.79495,174.057,3,0
24,3,12,32.823,32.9737,3,0
24,3,13,32.846,106.374,3,0
24,3,14,35.7639,174.005,3,0
24,3,15,0,0,3,0
24,3,16,0,0,3,0
24,3,17,0,0,3,0
24,3,18,0,0,3,0
24,3,19,35.9897,185.876,3,0
24,3,20,53.3756,180.057,3,0
24,3,21,32.8985,177.035,3,0
24,3,22,7.76758,180.091,3,0
24,3,23,7.80514,177.213,3,0
24,3,24,7.77556,174.197,3,0
24,2,0,0,0,2,0
24,2,1,492.029,7.8022,2,0
24,2,2,0,0,2,0
24,2,3,0,0,2,0
24,2,4,0,0,2,0
24,2,5,483.132,7.79969,2,0
24,2,6,459.775,47.5275,2,0
24,2,7,441.958,38.7502,2,0
24,2,8,0,0,2,0
24,2,9,0,0,2,0
24,2,10,0,0,2,0
24,2,11,0,0,2,0
24,2,12,0,0,2,0
24,2,13,0,0,2,0
24,2,14,0,0,2,0
24,2,15,0,0,2,0
24,2,16,0,0,2,0
24,2,17,0,0,2,0
24,2,18,489.096,7.83662,2,0
24,2,19,0,0,2,0
24,2,20,0,0,2,0
24,2,21,0,0,2,0
24,2,22,0,0,2,0
24,2,23,0,0,2,0
24,2,24,0,0,2,0
25,0,0,1357.31,106.623,0,1
25,0,1,1374.91,162.326,0,1
25,0,2,1351.33,153.5,0,1
25,0,3,1289.72,130.066,0,1
25,0,4,1233.68,118.244,0,1
25,0,5,1398.43,171.255,0,1
25,0,6,1448.56,194.69,0,1
25,0,7,1501.51,221.13,0,1
25,0,8,1369.13,274.309,0,1
25,0,9,1351.56,277.179,0,1
25,0,10,1298.43,341.986,0,1
25,0,11,1321.97,435.964,0,1
25,0,12,1380.87,274.24,0,1
25,0,13,1425.07,362.597,0,1
25,0,14,1469.27,453.748,0,1
25,0,15,0,0,0,1
